0	12.72	2.525
0.02	12.725	2.52
0.04	12.735	2.515
0.06	12.745	2.51
0.08	12.755	2.505
0.1	12.765	2.5
0.12	12.775	2.5
0.14	12.785	2.495
0.16	12.79	2.485
0.18	12.8	2.485
0.2	12.81	2.48
0.22	12.82	2.475
0.24	12.83	2.47
0.26	12.84	2.465
0.28	12.85	2.46
0.3	12.855	2.455
0.32	12.87	2.45
0.34	12.88	2.445
0.36	12.89	2.445
0.38	12.9	2.44
0.4	12.91	2.43
0.42	12.92	2.43
0.44	12.93	2.42
0.46	12.94	2.42
0.48	12.95	2.415
0.5	12.96	2.41
0.52	12.97	2.405
0.54	12.98	2.4
0.56	12.99	2.395
0.58	13	2.385
0.6	13.01	2.38
0.62	13.025	2.38
0.64	13.03	2.37
0.66	13.045	2.365
0.68	13.055	2.36
0.7	13.065	2.355
0.72	13.075	2.35
0.74	13.085	2.34
0.76	13.095	2.335
0.78	13.11	2.33
0.8	13.115	2.325
0.82	13.13	2.32
0.84	13.14	2.31
0.86	13.15	2.31
0.88	13.16	2.3
0.9	13.175	2.295
0.92	13.185	2.285
0.94	13.195	2.28
0.96	13.21	2.275
0.98	13.215	2.265
1	13.23	2.26
1.02	13.24	2.25
1.04	13.255	2.245
1.06	13.265	2.24
1.08	13.275	2.23
1.1	13.285	2.225
1.12	13.3	2.215
1.14	13.305	2.205
1.16	13.32	2.2
1.18	13.335	2.195
1.2	13.345	2.185
1.22	13.355	2.175
1.24	13.365	2.17
1.26	13.375	2.16
1.28	13.39	2.15
1.3	13.405	2.15
1.32	13.415	2.14
1.34	13.425	2.125
1.36	13.435	2.115
1.38	13.455	2.115
1.4	13.465	2.105
1.42	13.475	2.095
1.44	13.485	2.08
1.46	13.5	2.075
1.48	13.51	2.06
1.5	13.525	2.055
1.52	13.535	2.04
1.54	13.55	2.035
1.56	13.565	2.025
1.58	13.575	2.015
1.6	13.585	1.995
1.62	13.6	1.99
1.64	13.615	1.98
1.66	13.625	1.965
1.68	13.64	1.955
1.7	13.65	1.945
1.72	13.665	1.93
1.74	13.68	1.925
1.76	13.69	1.905
1.78	13.705	1.895
1.8	13.72	1.885
1.82	13.73	1.87
1.84	13.745	1.855
1.86	13.76	1.84
1.88	13.77	1.825
1.9	13.79	1.815
1.92	13.8	1.8
1.94	13.81	1.78
1.96	13.825	1.765
1.98	13.84	1.75
