0	14.135	2.28893e-07
0.02	14.155	-2.67017e-07
0.04	14.17	7.63056e-08
0.06	14.185	4.19629e-07
0.08	14.2	-1.90723e-07
0.1	14.215	1.526e-07
0.12	14.23	-4.57751e-07
0.14	14.25	1.25482e-11
0.16	14.265	3.43336e-07
0.18	14.28	-2.67016e-07
0.2	14.25	-6.78568e-12
0.22	14.26	2.28876e-07
0.24	14.31	4.19625e-07
0.26	14.325	-1.90728e-07
0.28	14.345	2.67036e-07
0.3	14.365	-2.28875e-07
0.32	14.375	6.57252e-12
0.34	14.395	4.5777e-07
0.36	14.41	-1.52581e-07
0.38	14.425	1.90741e-07
0.4	14.445	-3.05169e-07
0.42	14.46	3.81533e-08
0.44	14.475	3.81476e-07
0.46	14.495	-1.14435e-07
0.48	14.51	2.28888e-07
0.5	14.525	-3.81463e-07
0.52	14.545	7.63003e-08
0.54	14.56	4.19623e-07
0.56	14.58	-7.62876e-08
0.58	14.6	3.81476e-07
0.6	14.615	-2.28875e-07
0.62	14.63	1.14447e-07
0.64	14.65	-3.81463e-07
0.66	14.665	-3.81404e-08
0.68	14.69	-4.1961e-07
0.7	14.7	-1.90728e-07
0.72	14.725	3.81476e-07
0.74	14.74	-2.28875e-07
0.76	14.76	2.28889e-07
0.78	14.775	-3.81463e-07
0.8	14.795	7.63009e-08
0.82	14.815	-4.1961e-07
0.84	14.835	3.81541e-08
0.86	14.85	3.81477e-07
0.88	14.865	-2.28874e-07
0.9	14.885	2.28889e-07
0.92	14.905	-2.67021e-07
0.94	14.92	7.63016e-08
0.96	14.94	-4.19609e-07
0.98	14.96	3.81549e-08
1	14.975	3.81478e-07
1.02	14.99	-2.28874e-07
1.04	15.005	1.14449e-07
1.06	15.02	4.57773e-07
1.08	15.025	-3.81461e-07
1.1	15.015	3.43333e-07
1.12	15.18	3.0519e-07
1.14	15.2	-1.90721e-07
1.16	15.22	2.67043e-07
1.18	15.245	-1.14427e-07
1.2	15.265	3.43337e-07
1.22	15.29	-3.81331e-08
1.24	15.315	-4.19603e-07
1.26	15.335	3.81609e-08
1.28	15.36	-3.43309e-07
1.3	15.385	2.28896e-07
1.32	15.41	-1.52574e-07
1.34	15.435	4.19631e-07
1.36	15.46	3.8161e-08
1.38	15.485	-3.43309e-07
1.4	15.51	2.28896e-07
1.42	15.535	-1.52574e-07
1.44	15.565	-4.19603e-07
1.46	15.585	3.81611e-08
1.48	15.615	-2.28868e-07
1.5	15.645	4.57778e-07
1.52	15.67	7.63082e-08
1.54	15.695	-3.05162e-07
1.56	15.725	3.81484e-07
1.58	15.755	1.14455e-07
1.6	15.78	-2.67014e-07
1.62	15.805	3.0519e-07
1.64	15.84	1.52602e-07
1.66	15.865	-2.28867e-07
1.68	15.895	4.57778e-07
1.7	15.925	1.90749e-07
1.72	15.955	-7.62794e-08
1.74	15.99	-2.28867e-07
1.76	16.015	-6.10337e-07
1.78	16.045	7.63085e-08
1.8	16.08	-7.62793e-08
1.82	16.11	6.10366e-07
1.84	16.14	-6.10337e-07
1.86	16.17	7.63087e-08
1.88	16.2	7.62954e-07
1.9	16.23	-4.57749e-07
1.92	16.255	-8.39219e-07
1.94	16.28	6.8666e-07
1.96	16.305	3.05191e-07
1.98	16.32	-3.05161e-07
