0	12.72	2.525
0.02	12.715	2.525
0.04	12.715	2.52
0.06	12.715	2.525
0.08	12.715	2.525
0.1	12.71	2.525
0.12	12.715	2.525
0.14	12.71	2.525
0.16	12.71	2.525
0.18	12.715	2.53
0.2	12.71	2.53
0.22	12.71	2.53
0.24	12.705	2.525
0.26	12.71	2.53
0.28	12.705	2.53
0.3	12.705	2.53
0.32	12.71	2.535
0.34	12.705	2.53
0.36	12.705	2.53
0.38	12.705	2.535
0.4	12.705	2.535
0.42	12.705	2.535
0.44	12.7	2.535
0.46	12.705	2.54
0.48	12.705	2.535
0.5	12.7	2.535
0.52	12.7	2.535
0.54	12.7	2.54
0.56	12.7	2.54
0.58	12.7	2.54
0.6	12.695	2.54
0.62	12.7	2.545
0.64	12.7	2.54
0.66	12.695	2.54
0.68	12.695	2.54
0.7	12.695	2.54
0.72	12.695	2.545
0.74	12.695	2.545
0.76	12.695	2.545
0.78	12.695	2.545
0.8	12.69	2.545
0.82	12.695	2.55
0.84	12.695	2.55
0.86	12.69	2.55
0.88	12.69	2.545
0.9	12.69	2.545
0.92	12.695	2.55
0.94	12.69	2.55
0.96	12.69	2.55
0.98	12.69	2.55
1	12.685	2.55
1.02	12.685	2.55
1.04	12.685	2.55
1.06	12.69	2.555
1.08	12.685	2.555
1.1	12.685	2.555
1.12	12.685	2.555
1.14	12.685	2.555
1.16	12.685	2.555
1.18	12.68	2.555
1.2	12.685	2.56
1.22	12.685	2.56
1.24	12.685	2.56
1.26	12.68	2.56
1.28	12.68	2.56
1.3	12.68	2.56
1.32	12.68	2.56
1.34	12.68	2.56
1.36	12.675	2.56
1.38	12.675	2.56
1.4	12.68	2.565
1.42	12.68	2.565
1.44	12.68	2.565
1.46	12.68	2.565
1.48	12.675	2.565
1.5	12.675	2.565
1.52	12.675	2.565
1.54	12.675	2.565
1.56	12.675	2.565
1.58	12.675	2.565
1.6	12.67	2.565
1.62	12.67	2.565
1.64	12.67	2.565
1.66	12.67	2.565
1.68	12.67	2.57
1.7	12.67	2.57
1.72	12.675	2.575
1.74	12.675	2.575
1.76	12.67	2.575
1.78	12.67	2.575
1.8	12.67	2.575
1.82	12.67	2.575
1.84	12.67	2.575
1.86	12.67	2.575
1.88	12.67	2.575
1.9	12.67	2.575
1.92	12.67	2.58
1.94	12.67	2.58
1.96	12.665	2.58
1.98	12.665	2.58
